3    2    3    3 2002  224
2 -100 -100 -100 2002  225
3 -100 -100 -100 2002  226
1    2    4    4 2002  227
2    2    5    4 2002  228
3    1    1    4 2002  229
1 -100 -100 -100 2002  230
2 -100 -100 -100 2002  231
3 -100 -100 -100 2002  232
2 -100 -100 -100 2002  233
3 -100 -100 -100 2002  234
2    2    3    2 2002  235
3    1    3    4 2002  236
2 -100 -100 -100 2002  237
3 -100 -100 -100 2002  238
2    3    4    4 2002  239
2 -100 -100 -100 2002  240
2    2    4    3 2002  241
3    2    2    2 2002  242
2    2    5    3 2002  243
1 -100 -100 -100 2002  244
2 -100 -100 -100 2002  245
1    2    3    4 2002  246
1 -100 -100 -100 2002  247
1    1    4    5 2002  248
2    2    1    3 2002  249
3    2    4    3 2002  250
2 -100 -100 -100 2002  251
2    2    3    3 2002  252
1 -100 -100 -100 2002  253
2 -100 -100 -100 2002  254
3 -100 -100 -100 2002  255
2    1    3    3 2002  256
3    1    5    3 2002  257
3 -100 -100 -100 2002  258
1    2    2    2 2002  259
2    2    4    1 2002  260
3    3    4    4 2002  261
1 -100 -100 -100 2002  262
2 -100 -100 -100 2002  263
2 -100 -100 -100 2002  264
3 -100 -100 -100 2002  265
1    2    3    2 2002  266
2    2    4    6 2002  267
3    2    4    6 2002  268
1 -100 -100 -100 2002  269
2 -100 -100 -100 2002  270
3 -100 -100 -100 2002  271
1    2    5    5 2002  272
2    1    5    6 2002  273
2 -100 -100 -100 2002  274
1 -100 -100 -100 2002  275
3    2    4    6 2002  276
1 -100 -100 -100 2002  277
2 -100 -100 -100 2002  278
1    2    4    4 2002  279
3    2    4    4 2002  280
2    2    4    3 2002  281
3    1    4    4 2002  282
3 -100 -100 -100 2002  283
3    3    4    4 2002  284
1 -100 -100 -100 2002  285
3 -100 -100 -100 2002  286
1    1    6    4 2002  287
3    2    6    4 2002  288
1 -100 -100 -100 2002  289
2    2    4    6 2002  290
3    1    5    4 2002  291
2 -100 -100 -100 2002  292
3 -100 -100 -100 2002  293
1    1    5    4 2002  294
2    2    6    4 2002  295
3    3    4    4 2002  296
1 -100 -100 -100 2002  297
2 -100 -100 -100 2002  298
1    3    4    4 2002  299
1 -100 -100 -100 2002  300
2 -100 -100 -100 2002  301
3 -100 -100 -100 2002  302
1    1    5    4 2002  303
3    1    4    4 2002  304
1 -100 -100 -100 2002  305
2 -100 -100 -100 2002  306
3 -100 -100 -100 2002  307
1    2    2    3 2002  308
2    1    4    4 2002  309
1 -100 -100 -100 2002  310
3 -100 -100 -100 2002  311
1    1    6    5 2002  312
2    2    6    3 2002  313
3    2    6    5 2002  314
1    3    2    6 2002  315
3    2    3    4 2002  316
3 -100 -100 -100 2002  317
2    2    1    4 2002  318
3 -100 -100 -100 2002  319
2    1    3    4 2002  320
2    2    4    3 2002  321
3    3    4    3 2002  322
1 -100 -100 -100 2002  323
3 -100 -100 -100 2002  324
2    1    3    1 2002  325
1 -100 -100 -100 2002  326
2    2    4    4 2002  327
3 -100 -100 -100 2002  328
2    3    3    1 2002  329
1 -100 -100 -100 2002  330
2 -100 -100 -100 2002  331
1    1    2    6 2002  332
2    2    4    4 2002  333
2    2    5    4 2002  334
1 -100 -100 -100 2002  335
3 -100 -100 -100 2002  336
1    2    3    2 2002  337
3    1    4    4 2002  338
1    2    6    4 2002  339
2    2    6    4 2002  340
3    2    2    1 2002  341
2 -100 -100 -100 2002  342
3 -100 -100 -100 2002  343
2    2    4    4 2002  344
1 -100 -100 -100 2002  345
3 -100 -100 -100 2002  346
1    1    1    3 2002  347
2    2    4    4 2002  348
3    2    5    3 2002  349
2 -100 -100 -100 2002  350
3 -100 -100 -100 2002  351
3    3    4    4 2002  352
3 -100 -100 -100 2002  353
2    2    3    3 2002  354
1 -100 -100 -100 2002  355
2 -100 -100 -100 2002  356
3 -100 -100 -100 2002  357
1    2    3    4 2002  358
1    3    1    1 2002  359
3    2    5    4 2002  360
1 -100 -100 -100 2002  361
3 -100 -100 -100 2002  362
2    1    6    4 2002  363
3 -100 -100 -100 2002  364
1    1    5    4 2002  365
3    1    5    3 2002  366
1 -100 -100 -100 2002  367
3 -100 -100 -100 2002  368
1    1    6    4 2002  369
3    2    6    4 2002  370
1 -100 -100 -100 2002  371
3 -100 -100 -100 2002  372
2    2    4    4 2002  373
1 -100 -100 -100 2002  374
2 -100 -100 -100 2002  375
3 -100 -100 -100 2002  376
1    2    3    5 2002  377
2 -100 -100 -100 2002  378
3 -100 -100 -100 2002  379
1    1    4    4 2002  380
2    1    1    1 2002  381
2 -100 -100 -100 2002  382
3 -100 -100 -100 2002  383
2    3    2    2 2002  384
3    2    6    4 2002  385
1    2    5    4 2002  386
2    1    3    3 2002  387
3    3    5    5 2002  388
2 -100 -100 -100 2002  389
3 -100 -100 -100 2002  390
1 -100 -100 -100 2002  391
3    2    6    4 2002  392
2 -100 -100 -100 2002  393
3 -100 -100 -100 2002  394
2    2    3    3 2002  395
1 -100 -100 -100 2002  396
1    1    4    3 2002  397
3    3    3    4 2002  398
2 -100 -100 -100 2002  399
3 -100 -100 -100 2002  400
1    2    6    4 2002  401
3    3    6    3 2002  402
1 -100 -100 -100 2002  403
3 -100 -100 -100 2002  404
1    3    5    6 2002  405
3    2    6    4 2002  406
3 -100 -100 -100 2002  407
1    2    6    3 2002  408
3    2    4    4 2002  409
1 -100 -100 -100 2002  410
3 -100 -100 -100 2002  411
1    2    1    4 2002  412
2    2    3    4 2002  413
3    3    6    5 2002  414
2 -100 -100 -100 2002  415
2    2    5    4 2002  416
3    1    4    5 2002  417
3    2    4    6 2002  418
1 -100 -100 -100 2002  419
3 -100 -100 -100 2002  420
1    2    1    4 2002  421
2    2    3    4 2002  422
1 -100 -100 -100 2002  423
1    2    2    2 2002  424
1 -100 -100 -100 2002  425
3 -100 -100 -100 2002  426
2    2    5    4 2002  427
3    1    2    2 2002  428
1 -100 -100 -100 2002  429
2 -100 -100 -100 2002  430
1    2    4    4 2002  431
2    1    4  -98 2002  432
3    1  -98    2 2002  433
3 -100 -100 -100 2002  434
1    2    1    4 2002  435
2    2    6    4 2002  436
3    3    1    2 2002  437
1 -100 -100 -100 2002  438
2 -100 -100 -100 2002  439
3 -100 -100 -100 2002  440
2    2    4    4 2002  441
2 -100 -100 -100 2002  442
3 -100 -100 -100 2002  443
1    2    6    4 2002  444
3    2    4    4 2002  445
1 -100 -100 -100 2002  446
3 -100 -100 -100 2002  447
1    1    4    3 2002  448
2    1    4    1 2002  449
3    2    3    3 2002  450
2 -100 -100 -100 2002  451
3    1    6    4 2002  452
1    2    4    3 2002  453
2    2    6    6 2002  454
1 -100 -100 -100 2002  455
1    3    4    3 2002  456
2 -100 -100 -100 2002  457
1 -100 -100 -100 2002  458
3 -100 -100 -100 2002  459
1    3    6    6 2002  460
3 -100 -100 -100 2002  461
1    1    5    3 2002  462
2    2    4  -98 2002  463
3    1  -98  -98 2002  464
1 -100 -100 -100 2002  465
2    3    4    3 2002  466
3 -100 -100 -100 2002  467
1 -100 -100 -100 2002  468
1    2  -98    4 2002  469
3    1    4    4 2002  470
1    2  -98    1 2002  471
2    2    6    4 2002  472
3    2    4  -98 2002  473
3 -100 -100 -100 2002  474
3 -100 -100 -100 2002  475
1    2    6    3 2002  476
1 -100 -100 -100 2002  477
2 -100 -100 -100 2002  478
3    1    4    4 2002  479
2 -100 -100 -100 2002  480
3 -100 -100 -100 2002  481
1    1    4    4 2002  482
2    2    6    6 2002  483
1 -100 -100 -100 2002  484
2 -100 -100 -100 2002  485
3 -100 -100 -100 2002  486
1    1    6    6 2002  487
2    2    6  -98 2002  488
3    2    4    6 2002  489
1 -100 -100 -100 2002  490
1    3    5    5 2002  491
3    2    6    5 2002  492
1    2    4    4 2002  493
2    2    6    4 2002  494
3    2    3    6 2002  495
2 -100 -100 -100 2002  496
2 -100 -100 -100 2002  497
3 -100 -100 -100 2002  498
1    2    6    3 2002  499
2    2    3    3 2002  500
1    1    6    4 2002  501
2    2    6    4 2002  502
3 -100 -100 -100 2002  503
1    2    2    4 2002  504
1 -100 -100 -100 2002  505
2    3    3    2 2002  506
3    1    4    4 2002  507
1 -100 -100 -100 2002  508
2 -100 -100 -100 2002  509
1    3    4    4 2002  510
2    2    5    1 2002  511
3    2    4    4 2002  512
2 -100 -100 -100 2002  513
1    2    3    1 2002  514
2 -100 -100 -100 2002  515
3 -100 -100 -100 2002  516
2    3    4    2 2002  517
1 -100 -100 -100 2002  518
3 -100 -100 -100 2002  519
1    1    6    4 2002  520
2    1    3    3 2002  521
3    1    6    3 2002  522
1 -100 -100 -100 2002  523
2 -100 -100 -100 2002  524
3 -100 -100 -100 2002  525
1    3    6    5 2002  526
2    2    4    4 2002  527
3 -100 -100 -100 2002  528
3    1    6    4 2002  529
2 -100 -100 -100 2002  530
3 -100 -100 -100 2002  531
3    2    5    1 2002  532
1 -100 -100 -100 2002  533
2 -100 -100 -100 2002  534
1    1    6    1 2002  535
2    1    6    6 2002  536
3    1    6    4 2002  537
2 -100 -100 -100 2002  538
3    3    4    4 2002  539
1 -100 -100 -100 2002  540
3 -100 -100 -100 2002  541
1 -100 -100 -100 2002  542
2 -100 -100 -100 2002  543
3 -100 -100 -100 2002  544
1    2    6    5 2002  545
3    2    4    3 2002  546
1 -100 -100 -100 2002  547
3 -100 -100 -100 2002  548
2    2    6    4 2002  549
3    2    6    4 2002  550
1 -100 -100 -100 2002  551
3 -100 -100 -100 2002  552
2    1    4    4 2002  553
3    2    6    3 2002  554
2 -100 -100 -100 2002  555
3 -100 -100 -100 2002  556
2    2    6    4 2002  557
3    1    6    3 2002  558
2 -100 -100 -100 2002  559
3 -100 -100 -100 2002  560
3    2    6    4 2002  561
1 -100 -100 -100 2002  562
3 -100 -100 -100 2002  563
2    1    3    6 2002  564
3    3    6    6 2002  565
1 -100 -100 -100 2002  566
2 -100 -100 -100 2002  567
1    3    2    4 2002  568
3    2    3    4 2002  569
1 -100 -100 -100 2002  570
3 -100 -100 -100 2002  571
1    2    5    4 2002  572
3    1    6    6 2002  573
1 -100 -100 -100 2002  574
2 -100 -100 -100 2002  575
3 -100 -100 -100 2002  576
2    2    4    6 2002  577
3    2    6    6 2002  578
2 -100 -100 -100 2002  579
3    2    4    3 2002  580
2 -100 -100 -100 2002  581
3 -100 -100 -100 2002  582
1    3    4    3 2002  583
1 -100 -100 -100 2002  584
2 -100 -100 -100 2002  585
3 -100 -100 -100 2002  586
1    2    5    4 2002  587
3    2    6    5 2002  588
2 -100 -100 -100 2002  589
2    1    5    3 2002  590
3    2    4    6 2002  591
2    3    3    6 2002  592
3    2    3    4 2002  593
3    1    6    3 2002  594
2    3    1    5 2002  595
1 -100 -100 -100 2002  596
1 -100 -100 -100 2002  597
2 -100 -100 -100 2002  598
1    2    6    4 2002  599
2    2    4    5 2002  600
1    1    4    5 2002  601
2    1    6    5 2002  602
3    2    5    5 2002  603
1 -100 -100 -100 2002  604
3    1    5    4 2002  605
1 -100 -100 -100 2002  606
3 -100 -100 -100 2002  607
1    2    6    4 2002  608
1 -100 -100 -100 2002  609
2 -100 -100 -100 2002  610
3 -100 -100 -100 2002  611
1    1    4    4 2002  612
2    2    4    3 2002  613
3    2    6    4 2002  614
1 -100 -100 -100 2002  615
3 -100 -100 -100 2002  616
1    1    4    3 2002  617
2    2    5    4 2002  618
1 -100 -100 -100 2002  619
1    2    6    5 2002  620
2    1    4    4 2002  621
3    2    4    4 2002  622
2 -100 -100 -100 2002  623
3 -100 -100 -100 2002  624
2    2    5    5 2002  625
3 -100 -100 -100 2002  626
1    2    6    3 2002  627
2    2    4    6 2002  628
3 -100 -100 -100 2002  629
1 -100 -100 -100 2002  630
1    2    4    4 2002  631
3    2    3    3 2002  632
1 -100 -100 -100 2002  633
3 -100 -100 -100 2002  634
1    2    6    4 2002  635
2    2    3    5 2002  636
3    2    6    6 2002  637
1 -100 -100 -100 2002  638
2 -100 -100 -100 2002  639
1 -100 -100 -100 2002  640
2    1    4    6 2002  641
3    3    4    3 2002  642
1 -100 -100 -100 2002  643
1 -100 -100 -100 2002  644
2 -100 -100 -100 2002  645
3 -100 -100 -100 2002  646
1    1    3    5 2002  647
1 -100 -100 -100 2002  648
2 -100 -100 -100 2002  649
3 -100 -100 -100 2002  650
3    2    4    3 2002  651
1 -100 -100 -100 2002  652
3 -100 -100 -100 2002  653
3    2    6    4 2002  654
1 -100 -100 -100 2002  655
1    1    5    5 2002  656
3    1    5    5 2002  657
1 -100 -100 -100 2002  658
3 -100 -100 -100 2002  659
1    2    4    5 2002  660
2    2    6    6 2002  661
3    3    6    5 2002  662
3 -100 -100 -100 2002  663
2    1    6    6 2002  664
3    2    6    4 2002  665
1 -100 -100 -100 2002  666
2 -100 -100 -100 2002  667
1    1    3    4 2002  668
3    2    6    4 2002  669
1    2    6    1 2002  670
2    1    6    4 2002  671
1    2    6    3 2002  672
2    2    6    4 2002  673
1 -100 -100 -100 2002  674
2 -100 -100 -100 2002  675
3 -100 -100 -100 2002  676
1    2    3    4 2002  677
2    2    3    4 2002  678
1 -100 -100 -100 2002  679
2 -100 -100 -100 2002  680
3 -100 -100 -100 2002  681
3    2    3    4 2002  682
2 -100 -100 -100 2002  683
3 -100 -100 -100 2002  684
1    2    6    4 2002  685
2    2    6    5 2002  686
2    2    6    4 2002  687
3    2    4    4 2002  688
1 -100 -100 -100 2002  689
3 -100 -100 -100 2002  690
2    3    3    4 2002  691
3    2    6    6 2002  692
3 -100 -100 -100 2002  693
2    2    6    3 2002  694
3    3    6    5 2002  695
2    2    4    2 2002  696
3    1    3    4 2002  697
1 -100 -100 -100 2002  698
3 -100 -100 -100 2002  699
2    1    3    4 2002  700
1 -100 -100 -100 2002  701
2 -100 -100 -100 2002  702
3 -100 -100 -100 2002  703
1    1    2    3 2002  704
3    2    4    4 2002  705
3 -100 -100 -100 2002  706
3 -100 -100 -100 2002  707
1    2    3    4 2002  708
2    2    5    6 2002  709
3    3    2    1 2002  710
1 -100 -100 -100 2002  711
1    1    2    4 2002  712
2    2    5    5 2002  713
3    1    6    5 2002  714
1 -100 -100 -100 2002  715
2 -100 -100 -100 2002  716
3 -100 -100 -100 2002  717
1    2    6    4 2002  718
1 -100 -100 -100 2002  719
2 -100 -100 -100 2002  720
3 -100 -100 -100 2002  721
3 -100 -100 -100 2002  722
2 -100 -100 -100 2002  723
1    1    6    3 2002  724
1 -100 -100 -100 2002  725
2 -100 -100 -100 2002  726
1    2    6    6 2002  727
3    2    6    3 2002  728
2 -100 -100 -100 2002  729
3 -100 -100 -100 2002  730
1    2    6    6 2002  731
3    2    4    2 2002  732
3 -100 -100 -100 2002  733
2    1    4    3 2002  734
3    1    6    4 2002  735
1 -100 -100 -100 2002  736
2 -100 -100 -100 2002  737
1    1    4    4 2002  738
1 -100 -100 -100 2002  739
2 -100 -100 -100 2002  740
3 -100 -100 -100 2002  741
1    2    6    4 2002  742
2    2    2    2 2002  743
3    1    6    6 2002  744
2 -100 -100 -100 2002  745
3 -100 -100 -100 2002  746
1    2    6    1 2002  747
2    2  -99  -99 2002  748
3    1    6    4 2002  749
1 -100 -100 -100 2002  750
2 -100 -100 -100 2002  751
1    3    4    4 2002  752
3    1    4    1 2002  753
2 -100 -100 -100 2002  754
3    1    6    2 2002  755
2 -100 -100 -100 2002  756
2    1    4    4 2002  757
2 -100 -100 -100 2002  758
2    2    4    5 2002  759
3    1    4    4 2002  760
1 -100 -100 -100 2002  761
2 -100 -100 -100 2002  762
3 -100 -100 -100 2002  763
1    2    2    4 2002  764
2    1    3    4 2002  765
3    2    4    4 2002  766
1 -100 -100 -100 2002  767
3 -100 -100 -100 2002  768
3    1    5    4 2002  769
1 -100 -100 -100 2002  770
1    2    6    4 2002  771
3    3    6    4 2002  772
1 -100 -100 -100 2002  773
2 -100 -100 -100 2002  774
3 -100 -100 -100 2002  775
1    2    4    4 2002  776
3    2    4    4 2002  777
1 -100 -100 -100 2002  778
2 -100 -100 -100 2002  779
3 -100 -100 -100 2002  780
1    1    4    6 2002  781
3    2    3    4 2002  782
1 -100 -100 -100 2002  783
3 -100 -100 -100 2002  784
1    2    6    5 2002  785
3    1    6    6 2002  786
1 -100 -100 -100 2002  787
2 -100 -100 -100 2002  788
3 -100 -100 -100 2002  789
3    1    4    4 2002  790
1 -100 -100 -100 2002  791
2 -100 -100 -100 2002  792
1    1    4    4 2002  793
2    2    3    5 2002  794
2 -100 -100 -100 2002  795
2    2    4    4 2002  796
2    2    6    6 2002  797
1 -100 -100 -100 2002  798
2 -100 -100 -100 2002  799
3 -100 -100 -100 2002  800
2    2    6    4 2002  801
3 -100 -100 -100 2002  802
2 -100 -100 -100 2002  803
3 -100 -100 -100 2002  804
1    2    4    2 2002  805
3    2    5    4 2002  806
2 -100 -100 -100 2002  807
1    2    4    3 2002  808
3    1    4    4 2002  809
1 -100 -100 -100 2002  810
2    1    6    4 2002  811
3    2    6    4 2002  812
2 -100 -100 -100 2002  813
3 -100 -100 -100 2002  814
1    1    6    6 2002  815
2    2    6    5 2002  816
3    1    6    3 2002  817
2 -100 -100 -100 2002  818
3    2    3    6 2002  819
2 -100 -100 -100 2002  820
2    2    6    6 2002  821
3    1    4    4 2002  822
1 -100 -100 -100 2002  823
3 -100 -100 -100 2002  824
1    1    5    3 2002  825
2    1    6    6 2002  826
3    2    5    5 2002  827
1 -100 -100 -100 2002  828
3 -100 -100 -100 2002  829
1    1    4    3 2002  830
1 -100 -100 -100 2002  831
2 -100 -100 -100 2002  832
3 -100 -100 -100 2002  833
2    1    2    6 2002  834
3    1    6    5 2002  835
1 -100 -100 -100 2002  836
1    1    4    3 2002  837
3    2    3    3 2002  838
3 -100 -100 -100 2002  839
2    2    5    5 2002  840
1 -100 -100 -100 2002  841
2 -100 -100 -100 2002  842
1    1    3    4 2002  843
2    1    4    4 2002  844
3    2    4    4 2002  845
3 -100 -100 -100 2002  846
1    2    6    4 2002  847
2    1    3    4 2002  848
1 -100 -100 -100 2002  849
2 -100 -100 -100 2002  850
3 -100 -100 -100 2002  851
1    2    4    3 2002  852
2    2    2    4 2002  853
3 -100 -100 -100 2002  854
1    2    6    5 2002  855
2    1    5    1 2002  856
1 -100 -100 -100 2002  857
2 -100 -100 -100 2002  858
1 -100 -100 -100 2002  859
1    3    4    4 2002  860
2    1    6    6 2002  861
3    3    4    3 2002  862
2 -100 -100 -100 2002  863
3    2    6    4 2002  864
1 -100 -100 -100 2002  865
2 -100 -100 -100 2002  866
2    1    4    4 2002  867
1 -100 -100 -100 2002  868
3 -100 -100 -100 2002  869
1 -100 -100 -100 2002  870
2 -100 -100 -100 2002  871
3    2    4    3 2002  872
3    2    2    6 2002  873
2 -100 -100 -100 2002  874
3 -100 -100 -100 2002  875
1    2    5    4 2002  876
1 -100 -100 -100 2002  877
1    2    6    2 2002  878
3    2    6    4 2002  879
2 -100 -100 -100 2002  880
3 -100 -100 -100 2002  881
1    2    5    4 2002  882
3    2    5    2 2002  883
1 -100 -100 -100 2002  884
3 -100 -100 -100 2002  885
1    1    3    3 2002  886
2    1    6    5 2002  887
1 -100 -100 -100 2002  888
2 -100 -100 -100 2002  889
3 -100 -100 -100 2002  890
1    3    3    3 2002  891
2    1    6    4 2002  892
3 -100 -100 -100 2002  893
1    1    4    4 2002  894
2    2    6    5 2002  895
2 -100 -100 -100 2002  896
3 -100 -100 -100 2002  897
1    1    5    4 2002  898
2    2    5    5 2002  899
3    2    4    4 2002  900
2 -100 -100 -100 2002  901
2    2    3    3 2002  902
3    2    6    4 2002  903
1 -100 -100 -100 2002  904
2 -100 -100 -100 2002  905
1    3    6    3 2002  906
2    1    6    5 2002  907
1 -100 -100 -100 2002  908
2 -100 -100 -100 2002  909
3    3    4    4 2002  910
1 -100 -100 -100 2002  911
2    2    6    4 2002  912
3    2    5    5 2002  913
1 -100 -100 -100 2002  914
2 -100 -100 -100 2002  915
3 -100 -100 -100 2002  916
1 -100 -100 -100 2002  917
2 -100 -100 -100 2002  918
1    1    4    3 2002  919
2    1    5    3 2002  920
2 -100 -100 -100 2002  921
3 -100 -100 -100 2002  922
3    2    4    4 2002  923
2    3    3    4 2002  924
1 -100 -100 -100 2002  925
2 -100 -100 -100 2002  926
2    1    5    5 2002  927
2 -100 -100 -100 2002  928
1    3    3    1 2002  929
3    1    6    5 2002  930
2 -100 -100 -100 2002  931
2    2    6    4 2002  932
1 -100 -100 -100 2002  933
2    2    4    5 2002  934
1 -100 -100 -100 2002  935
2 -100 -100 -100 2002  936
3    3    3    4 2002  937
1 -100 -100 -100 2002  938
2 -100 -100 -100 2002  939
3 -100 -100 -100 2002  940
1    2    4    4 2002  941
1    2    5    6 2002  942
2    2    6    6 2002  943
3    2    4    4 2002  944
2 -100 -100 -100 2002  945
3 -100 -100 -100 2002  946
1    2    6    3 2002  947
2    3    6    6 2002  948
3    3    6    4 2002  949
1 -100 -100 -100 2002  950
2 -100 -100 -100 2002  951
3 -100 -100 -100 2002  952
1    2    6    6 2002  953
3    1    3    4 2002  954
2 -100 -100 -100 2002  955
2    2    6    4 2002  956
3    2    6    5 2002  957
2 -100 -100 -100 2002  958
3 -100 -100 -100 2002  959
1    2    6    4 2002  960
2 -100 -100 -100 2002  961
1    2    1    4 2002  962
2    1    5    4 2002  963
1    2    5    5 2002  964
3    2    4    2 2002  965
